"BlacklistWords_351","True","True","False","こうかん",""
"BlacklistWords_352","True","True","False","こうがん",""
"BlacklistWords_353","True","True","False","ごうかん",""
"BlacklistWords_354","True","True","False","ごうかんざい",""
"BlacklistWords_355","True","True","False","ごうびょう",""
"BlacklistWords_356","True","True","False","こうもうじん",""
"BlacklistWords_357","True","True","False","コカイン",""
"BlacklistWords_358","True","True","False","ゴキブリ",""
"BlacklistWords_359","True","True","False","コギャル",""
"BlacklistWords_360","True","True","False","こくじん",""
"BlacklistWords_361","True","True","False","ごくまん",""
"BlacklistWords_362","True","True","False","こじき",""
"BlacklistWords_363","True","True","False","こづかい",""
"BlacklistWords_364","True","True","False","こっぱやくにん",""
"BlacklistWords_365","True","True","False","ゴミ屋",""
"BlacklistWords_366","True","True","False","ごみや",""
"BlacklistWords_367","True","True","False","コロシ",""
"BlacklistWords_368","True","True","False","ころす",""
"BlacklistWords_369","True","True","False","コンドーム",""
"BlacklistWords_370","True","True","False","ｻﾞｰﾒﾝ",""
"BlacklistWords_371","True","True","False","ザーメン",""
"BlacklistWords_372","True","True","False","ざーめん",""
"BlacklistWords_373","True","True","False","ざいにち",""
"BlacklistWords_374","True","True","False","ザギン",""
"BlacklistWords_375","True","True","False","サラ金",""
"BlacklistWords_376","True","True","False","サラブレッド",""
"BlacklistWords_377","True","True","False","さんかんせいばつ",""
"BlacklistWords_378","True","True","False","さんごくじん",""
"BlacklistWords_379","True","True","False","しかん",""
"BlacklistWords_380","True","True","False","シコシコ",""
"BlacklistWords_381","True","True","False","しこしこ",""
"BlacklistWords_382","True","True","False","ｼｯｸｽﾅｲﾝ",""
"BlacklistWords_383","True","True","False","シックスナイン",""
"BlacklistWords_384","True","True","False","しっくすないん",""
"BlacklistWords_385","True","True","False","じつろくれいぷ",""
"BlacklistWords_386","True","True","False","しなじん",""
"BlacklistWords_387","True","True","False","しなそば",""
"BlacklistWords_388","True","True","False","シナチク",""
"BlacklistWords_389","True","True","False","しなりょうり",""
"BlacklistWords_390","True","True","False","シネ",""
"BlacklistWords_391","True","True","False","しのうこうしょう",""
"BlacklistWords_392","True","True","False","ジプシー",""
"BlacklistWords_393","True","True","False","じへいしょうじ",""
"BlacklistWords_394","True","True","False","しめ殺す",""
"BlacklistWords_395","True","True","False","しゃせい",""
"BlacklistWords_396","True","True","False","ジャップ",""
"BlacklistWords_397","True","True","False","じゃっぷ",""
"BlacklistWords_398","True","True","False","ジュウカン",""
"BlacklistWords_399","True","True","False","じゅうかん",""
"BlacklistWords_400","True","True","False","しゅうせんや",""
"BlacklistWords_401","True","True","False","しゅうだんれいぷ",""
"BlacklistWords_402","True","True","False","しょういんしん",""
"BlacklistWords_403","True","True","False","ｼﾞｮｳｲﾝｼﾝ",""
